Date,Open,High,Low,Close,Adj Close,Volume
2007-05-18,15.747143,15.805715,15.681429,15.717143,13.675502,155336300
2007-05-21,15.758572,16.064285,15.721429,15.997143,13.919127,159973100
2007-05-22,16.070000,16.250000,16.001429,16.219999,14.113034,143102400
2007-05-23,16.288572,16.428572,16.084286,16.127142,14.032239,227843700
2007-05-24,16.115715,16.351429,15.767143,15.812857,13.758779,221840500
2007-05-25,16.000000,16.254286,15.928572,16.231428,14.122980,158239900
2007-05-29,16.350000,16.408571,16.098572,16.335714,14.213718,161423500
2007-05-30,16.328571,16.982857,16.218571,16.967142,14.763127,369611200
2007-05-31,17.152857,17.452858,17.077143,17.312857,15.063934,324266600
2007-06-01,17.299999,17.312857,16.898571,16.914286,14.717135,221315500
2007-06-04,16.947144,17.389999,16.842857,17.332857,15.081335,221668300
2007-06-05,17.344286,17.527143,17.214285,17.524286,15.247898,230196400
2007-06-06,17.471428,17.721428,17.421429,17.662857,15.368467,278060300
2007-06-07,17.855715,18.230000,17.598572,17.724285,15.421922,478769900
2007-06-08,17.974285,17.975714,17.469999,17.784286,15.474121,310420600
2007-06-11,18.000000,18.021429,17.077143,17.170000,14.939635,468564600
2007-06-12,17.049999,17.387142,16.901428,17.197144,14.963250,356641600
2007-06-13,17.307142,17.312857,16.485714,16.785715,14.605266,430338300
2007-06-14,16.742857,17.064285,16.631428,16.964285,14.760639,243316500
2007-06-15,17.231428,17.238571,17.122858,17.214285,14.978167,202804700
2007-06-18,17.611429,17.882856,17.505714,17.870001,15.548704,227651200
2007-06-19,17.812857,17.858572,17.558571,17.665714,15.370952,235756500
2007-06-20,17.695715,17.808571,17.357143,17.364286,15.108682,224378000
2007-06-21,17.385714,17.755714,17.245714,17.700001,15.400788,216761300
2007-06-22,17.692858,17.778572,17.482857,17.571428,15.288919,157969000
2007-06-25,17.741428,17.870001,17.294285,17.477142,15.206882,241350900
2007-06-26,17.711428,17.714285,16.959999,17.092857,14.872514,336251300
2007-06-27,17.230000,17.434286,17.037144,17.412857,15.150943,243674200
2007-06-28,17.480000,17.498571,17.142857,17.222857,14.985624,209535900
2007-06-29,17.424286,17.714285,17.298571,17.434286,15.169593,284460400
2007-07-02,17.292856,17.441429,17.042856,17.322857,15.072632,248715600
2007-07-03,17.428572,18.200001,17.357143,18.167143,15.807246,290620400
2007-07-05,18.400000,18.995714,18.384285,18.964285,16.500845,363262900
2007-07-06,19.018572,19.048571,18.628571,18.900000,16.444906,218673700
